Ticker,Brand_Name,event_date,prev_trading_day,actual_event_trading_day,next_trading_day,Tarrif_News,volume_before_event,volume_on_event,volume_after_event,pct_change_before_to_event,pct_change_event_to_after
RBLX,roblox,2025-04-10,2025-04-09,2025-04-10,2025-04-11,"China retaliatory 84% levy on US goods takes effect. Says tariffs on China would reach 145% for some products due to a previous 20% levy for those producing the drug fentanyl",9851200,7462600,5988000,-24.25,-19.76
RBLX,roblox,2025-04-11,2025-04-10,2025-04-11,2025-04-14,China sets tariffs on US imports at 125% from 12 April.,7462600,5988000,4396700,-19.76,-26.57
SBUX,starbucks,2025-02-01,2025-01-31,2025-02-03,2025-02-04,"25% tax on Canadian and Mexican exports to the US. 10% on China",19136900,8884900,11109295,-53.57,25.04
SBUX,starbucks,2025-02-03,2025-01-31,2025-02-03,2025-02-04,"Mexico and Canada reach a deal to pause US tariffs for one month",19136900,8884900,11109295,-53.57,25.04
SBUX,starbucks,2025-02-10,2025-02-07,2025-02-10,2025-02-11,"25% import tax on all steel and aluminium entering the US",11478300,8347700,4683100,-27.27,-43.9
SBUX,starbucks,2025-03-04,2025-03-03,2025-03-04,2025-03-05,"Increase on tariff for Chinese imports to 20%",9222600,12480300,11925800,35.32,-4.44
SBUX,starbucks,2025-03-05,2025-03-04,2025-03-05,2025-03-06,"Temporarily exempts carmakers from the 25% tax imposed on Canada and Mexico",12480300,11925800,16317200,-4.44,36.82
SBUX,starbucks,2025-03-07,2025-03-06,2025-03-07,2025-03-10,"Expands the range of goods exempted from the Canada and Mexico tariffs",16317200,11636300,15812300,-28.69,35.89
SBUX,starbucks,2025-03-12,2025-03-11,2025-03-12,2025-03-13,"The 25% steel and aluminium tariffs take effect",10661300,9459300,9270600,-11.27,-1.99
SBUX,starbucks,2025-03-26,2025-03-25,2025-03-26,2025-03-27,"Announces 25% duties on cars will apply from 2 April and on car parts at a later date but before 3 May",6979900,9561600,9140000,36.99,-4.41
SBUX,starbucks,2025-04-02,2025-04-01,2025-04-02,2025-04-03,"Says the US will impose reciprocal tariffs of up to 50% on certain countries and 10% on imports from all other countries",5867100,6036400,20485600,2.89,239.37
SBUX,starbucks,2025-04-05,2025-04-04,2025-04-07,2025-04-08,"The 10% tariffs take effect",19696500,26099400,20525300,32.51,-21.36
SBUX,starbucks,2025-04-09,2025-04-08,2025-04-09,2025-04-10,"Tariffs on roughly 60 countries are introduced. Announces a 90 day pause during which the 10% baseline rate will be paid. 125% tariff is applied for China",20525300,26662200,16208100,29.9,-39.21
SBUX,starbucks,2025-04-10,2025-04-09,2025-04-10,2025-04-11,"China retaliatory 84% levy on US goods takes effect. Says tariffs on China would reach 145% for some products due to a previous 20% levy for those producing the drug fentanyl",26662200,16208100,10058700,-39.21,-37.94
SBUX,starbucks,2025-04-11,2025-04-10,2025-04-11,2025-04-14,China sets tariffs on US imports at 125% from 12 April.,16208100,10058700,8879200,-37.94,-11.73
SHOP,shopify,2025-02-01,2025-01-31,2025-02-03,2025-02-04,"25% tax on Canadian and Mexican exports to the US. 10% on China",7751000,8564200,6914491,10.49,-19.26
SHOP,shopify,2025-02-03,2025-01-31,2025-02-03,2025-02-04,"Mexico and Canada reach a deal to pause US tariffs for one month",7751000,8564200,6914491,10.49,-19.26
SHOP,shopify,2025-02-10,2025-02-07,2025-02-10,2025-02-11,"25% import tax on all steel and aluminium entering the US",5828200,12956200,34822100,122.3,168.77
SHOP,shopify,2025-03-04,2025-03-03,2025-03-04,2025-03-05,"Increase on tariff for Chinese imports to 20%",7789900,13970000,8407100,79.33,-39.82
SHOP,shopify,2025-03-05,2025-03-04,2025-03-05,2025-03-06,"Temporarily exempts carmakers from the 25% tax imposed on Canada and Mexico",13970000,8407100,12031600,-39.82,43.11
SHOP,shopify,2025-03-07,2025-03-06,2025-03-07,2025-03-10,"Expands the range of goods exempted from the Canada and Mexico tariffs",12031600,13892300,16375000,15.47,17.87
SHOP,shopify,2025-03-12,2025-03-11,2025-03-12,2025-03-13,"The 25% steel and aluminium tariffs take effect",12124900,8526500,11069000,-29.68,29.82
SHOP,shopify,2025-03-26,2025-03-25,2025-03-26,2025-03-27,"Announces 25% duties on cars will apply from 2 April and on car parts at a later date but before 3 May",5749300,7271700,7636600,26.48,5.02
SHOP,shopify,2025-04-02,2025-04-01,2025-04-02,2025-04-03,"Says the US will impose reciprocal tariffs of up to 50% on certain countries and 10% on imports from all other countries",10301600,7860100,28898600,-23.7,267.66
SHOP,shopify,2025-04-05,2025-04-04,2025-04-07,2025-04-08,"The 10% tariffs take effect",29670800,22525900,18583800,-24.08,-17.5
SHOP,shopify,2025-04-09,2025-04-08,2025-04-09,2025-04-10,"Tariffs on roughly 60 countries are introduced. Announces a 90 day pause during which the 10% baseline rate will be paid. 125% tariff is applied for China",18583800,26906100,16125500,44.78,-40.07
SHOP,shopify,2025-04-10,2025-04-09,2025-04-10,2025-04-11,"China retaliatory 84% levy on US goods takes effect. Says tariffs on China would reach 145% for some products due to a previous 20% levy for those producing the drug fentanyl",26906100,16125500,18094600,-40.07,12.21
SHOP,shopify,2025-04-11,2025-04-10,2025-04-11,2025-04-14,China sets tariffs on US imports at 125% from 12 April.,16125500,18094600,10455100,12.21,-42.22
SPOT,spotify,2025-02-01,2025-01-31,2025-02-03,2025-02-04,"25% tax on Canadian and Mexican exports to the US. 10% on China",1561400,2509300,6513129,60.71,159.56
SPOT,spotify,2025-02-03,2025-01-31,2025-02-03,2025-02-04,"Mexico and Canada reach a deal to pause US tariffs for one month",1561400,2509300,6513129,60.71,159.56
SPOT,spotify,2025-02-10,2025-02-07,2025-02-10,2025-02-11,"25% import tax on all steel and aluminium entering the US",2317500,2132900,1661600,-7.97,-22.1
SPOT,spotify,2025-03-04,2025-03-03,2025-03-04,2025-03-05,"Increase on tariff for Chinese imports to 20%",1576200,2986800,1789300,89.49,-40.09
SPOT,spotify,2025-03-05,2025-03-04,2025-03-05,2025-03-06,"Temporarily exempts carmakers from the 25% tax imposed on Canada and Mexico",2986800,1789300,2963000,-40.09,65.6
SPOT,spotify,2025-03-07,2025-03-06,2025-03-07,2025-03-10,"Expands the range of goods exempted from the Canada and Mexico tariffs",2963000,3825800,5811200,29.12,51.9
SPOT,spotify,2025-03-12,2025-03-11,2025-03-12,2025-03-13,"The 25% steel and aluminium tariffs take effect",4055000,3695000,2532100,-8.88,-31.47
SPOT,spotify,2025-03-26,2025-03-25,2025-03-26,2025-03-27,"Announces 25% duties on cars will apply from 2 April and on car parts at a later date but before 3 May",1572100,2825600,2205000,79.73,-21.96
SPOT,spotify,2025-04-02,2025-04-01,2025-04-02,2025-04-03,"Says the US will impose reciprocal tariffs of up to 50% on certain countries and 10% on imports from all other countries",1611200,1923000,2961600,19.35,54.01
SPOT,spotify,2025-04-05,2025-04-04,2025-04-07,2025-04-08,"The 10% tariffs take effect",4147300,3893900,3304500,-6.11,-15.14
SPOT,spotify,2025-04-09,2025-04-08,2025-04-09,2025-04-10,"Tariffs on roughly 60 countries are introduced. Announces a 90 day pause during which the 10% baseline rate will be paid. 125% tariff is applied for China",3304500,3516500,1989000,6.42,-43.44
SPOT,spotify,2025-04-10,2025-04-09,2025-04-10,2025-04-11,"China retaliatory 84% levy on US goods takes effect. Says tariffs on China would reach 145% for some products due to a previous 20% levy for those producing the drug fentanyl",3516500,1989000,2153700,-43.44,8.28
SPOT,spotify,2025-04-11,2025-04-10,2025-04-11,2025-04-14,China sets tariffs on US imports at 125% from 12 April.,1989000,2153700,2124800,8.28,-1.34
SQ,block,2025-02-01,2025-01-31,2025-02-03,2025-02-05,"25% tax on Canadian and Mexican exports to the US. 10% on China",6268249,4693014,4585176,-25.13,-2.3
SQ,block,2025-02-03,2025-01-31,2025-02-03,2025-02-05,"Mexico and Canada reach a deal to pause US tariffs for one month",6268249,4693014,4585176,-25.13,-2.3
SQ,block,2025-02-10,2025-02-07,2025-02-10,2025-02-11,"25% import tax on all steel and aluminium entering the US",4731517,3960940,3953165,-16.29,-0.2
SQ,block,2025-03-04,2025-03-03,2025-03-04,2025-03-05,"Increase on tariff for Chinese imports to 20%",9931535,14888269,9708143,49.91,-34.79
SQ,block,2025-03-05,2025-03-04,2025-03-05,2025-03-06,"Temporarily exempts carmakers from the 25% tax imposed on Canada and Mexico",14888269,9708143,10824786,-34.79,11.5
SQ,block,2025-03-07,2025-03-06,2025-03-07,2025-03-10,"Expands the range of goods exempted from the Canada and Mexico tariffs",10824786,10768945,15528442,-0.52,44.2
SQ,block,2025-03-12,2025-03-11,2025-03-12,2025-03-13,"The 25% steel and aluminium tariffs take effect",11392829,8926374,8568808,-21.65,-4.01
SQ,block,2025-03-26,2025-03-21,2025-03-26,2025-04-07,"Announces 25% duties on cars will apply from 2 April and on car parts at a later date but before 3 May",11358140,NULL,13017700,NULL,NULL
SQ,block,2025-04-02,2025-03-21,2025-04-02,2025-04-07,"Says the US will impose reciprocal tariffs of up to 50% on certain countries and 10% on imports from all other countries",11358140,NULL,13017700,NULL,NULL
TGT,target,2025-02-01,2025-01-31,2025-02-03,2025-02-04,"25% tax on Canadian and Mexican exports to the US. 10% on China",4056400,6326500,3627572,55.96,-42.66
TGT,target,2025-02-03,2025-01-31,2025-02-03,2025-02-04,"Mexico and Canada reach a deal to pause US tariffs for one month",4056400,6326500,3627572,55.96,-42.66
TGT,target,2025-02-10,2025-02-07,2025-02-10,2025-02-11,"25% import tax on all steel and aluminium entering the US",5754800,4002200,4779200,-30.45,19.41
TGT,target,2025-03-04,2025-03-03,2025-03-04,2025-03-05,"Increase on tariff for Chinese imports to 20%",12086100,15616400,7308200,29.21,-53.2
TGT,target,2025-03-05,2025-03-04,2025-03-05,2025-03-06,"Temporarily exempts carmakers from the 25% tax imposed on Canada and Mexico",15616400,7308200,8016200,-53.2,9.69
TGT,target,2025-03-07,2025-03-06,2025-03-07,2025-03-10,"Expands the range of goods exempted from the Canada and Mexico tariffs",8016200,8049000,8143000,0.41,1.17
TGT,target,2025-03-12,2025-03-11,2025-03-12,2025-03-13,"The 25% steel and aluminium tariffs take effect",8267100,10419400,9686200,26.03,-7.04
TGT,target,2025-03-26,2025-03-25,2025-03-26,2025-03-27,"Announces 25% duties on cars will apply from 2 April and on car parts at a later date but before 3 May",6833900,5490800,5013300,-19.65,-8.7
TGT,target,2025-04-02,2025-04-01,2025-04-02,2025-04-03,"Says the US will impose reciprocal tariffs of up to 50% on certain countries and 10% on imports from all other countries",6237100,5583700,19007500,-10.48,240.41
TGT,target,2025-04-05,2025-04-04,2025-04-07,2025-04-08,"The 10% tariffs take effect",16219900,13800600,13376700,-14.92,-3.07
TGT,target,2025-04-09,2025-04-08,2025-04-09,2025-04-10,"Tariffs on roughly 60 countries are introduced. Announces a 90 day pause during which the 10% baseline rate will be paid. 125% tariff is applied for China",13376700,13702700,12185500,2.44,-11.07
TGT,target,2025-04-10,2025-04-09,2025-04-10,2025-04-11,"China retaliatory 84% levy on US goods takes effect. Says tariffs on China would reach 145% for some products due to a previous 20% levy for those producing the drug fentanyl",13702700,12185500,10453600,-11.07,-14.21
TGT,target,2025-04-11,2025-04-10,2025-04-11,2025-04-14,China sets tariffs on US imports at 125% from 12 April.,12185500,10453600,8163500,-14.21,-21.91
TM,toyota,2025-02-01,2025-01-31,2025-02-03,2025-02-04,"25% tax on Canadian and Mexican exports to the US. 10% on China",420200,477300,372417,13.59,-21.97
TM,toyota,2025-02-03,2025-01-31,2025-02-03,2025-02-04,"Mexico and Canada reach a deal to pause US tariffs for one month",420200,477300,372417,13.59,-21.97
TM,toyota,2025-02-10,2025-02-07,2025-02-10,2025-02-11,"25% import tax on all steel and aluminium entering the US",478400,172400,233600,-63.96,35.5
TM,toyota,2025-03-04,2025-03-03,2025-03-04,2025-03-05,"Increase on tariff for Chinese imports to 20%",522700,426500,634000,-18.4,48.65
TM,toyota,2025-03-05,2025-03-04,2025-03-05,2025-03-06,"Temporarily exempts carmakers from the 25% tax imposed on Canada and Mexico",426500,634000,466600,48.65,-26.4
TM,toyota,2025-03-07,2025-03-06,2025-03-07,2025-03-10,"Expands the range of goods exempted from the Canada and Mexico tariffs",466600,280406,347800,-39.9,24.03
TM,toyota,2025-03-12,2025-03-11,2025-03-12,2025-03-13,"The 25% steel and aluminium tariffs take effect",294900,255500,363800,-13.36,42.39
TM,toyota,2025-03-26,2025-03-25,2025-03-26,2025-03-27,"Announces 25% duties on cars will apply from 2 April and on car parts at a later date but before 3 May",167400,224800,484800,34.29,115.66
TM,toyota,2025-04-02,2025-04-01,2025-04-02,2025-04-03,"Says the US will impose reciprocal tariffs of up to 50% on certain countries and 10% on imports from all other countries",474600,305600,613500,-35.61,100.75
TM,toyota,2025-04-05,2025-04-04,2025-04-07,2025-04-08,"The 10% tariffs take effect",919500,1022600,623000,11.21,-39.08
TM,toyota,2025-04-09,2025-04-08,2025-04-09,2025-04-10,"Tariffs on roughly 60 countries are introduced. Announces a 90 day pause during which the 10% baseline rate will be paid. 125% tariff is applied for China",623000,1140400,736000,83.05,-35.46
TM,toyota,2025-04-10,2025-04-09,2025-04-10,2025-04-11,"China retaliatory 84% levy on US goods takes effect. Says tariffs on China would reach 145% for some products due to a previous 20% levy for those producing the drug fentanyl",1140400,736000,486800,-35.46,-33.86
TM,toyota,2025-04-11,2025-04-10,2025-04-11,2025-04-14,China sets tariffs on US imports at 125% from 12 April.,736000,486800,421900,-33.86,-13.33
TSLA,tesla,2025-02-01,2025-01-31,2025-02-03,2025-02-04,"25% tax on Canadian and Mexican exports to the US. 10% on China",83283600,93385500,56316149,12.13,-39.69
TSLA,tesla,2025-02-03,2025-01-31,2025-02-03,2025-02-04,"Mexico and Canada reach a deal to pause US tariffs for one month",83283600,93385500,56316149,12.13,-39.69
TSLA,tesla,2025-02-10,2025-02-07,2025-02-10,2025-02-11,"25% import tax on all steel and aluminium entering the US",69494500,76860600,118041900,10.6,53.58
TSLA,tesla,2025-03-04,2025-03-03,2025-03-04,2025-03-05,"Increase on tariff for Chinese imports to 20%",115144200,126256700,93814200,9.65,-25.7
TSLA,tesla,2025-03-05,2025-03-04,2025-03-05,2025-03-06,"Temporarily exempts carmakers from the 25% tax imposed on Canada and Mexico",126256700,93814200,98043700,-25.7,4.51
TSLA,tesla,2025-03-07,2025-03-06,2025-03-07,2025-03-10,"Expands the range of goods exempted from the Canada and Mexico tariffs",98043700,102193000,186610300,4.23,82.61
TSLA,tesla,2025-03-12,2025-03-11,2025-03-12,2025-03-13,"The 25% steel and aluminium tariffs take effect",173898500,140904000,114296900,-18.97,-18.88
TSLA,tesla,2025-03-26,2025-03-25,2025-03-26,2025-03-27,"Announces 25% duties on cars will apply from 2 April and on car parts at a later date but before 3 May",149151000,153629800,162034400,3,5.47
TSLA,tesla,2025-04-02,2025-04-01,2025-04-02,2025-04-03,"Says the US will impose reciprocal tariffs of up to 50% on certain countries and 10% on imports from all other countries",145924600,209746300,135752400,43.74,-35.28
TSLA,tesla,2025-04-05,2025-04-04,2025-04-07,2025-04-08,"The 10% tariffs take effect",180324400,183453800,170068600,1.74,-7.3
TSLA,tesla,2025-04-09,2025-04-08,2025-04-09,2025-04-10,"Tariffs on roughly 60 countries are introduced. Announces a 90 day pause during which the 10% baseline rate will be paid. 125% tariff is applied for China",170068600,218067600,180875500,28.22,-17.06
TSLA,tesla,2025-04-10,2025-04-09,2025-04-10,2025-04-11,"China retaliatory 84% levy on US goods takes effect. Says tariffs on China would reach 145% for some products due to a previous 20% levy for those producing the drug fentanyl",218067600,180875500,128656900,-17.06,-28.87
TSLA,tesla,2025-04-11,2025-04-10,2025-04-11,2025-04-14,China sets tariffs on US imports at 125% from 12 April.,180875500,128656900,99696500,-28.87,-22.51
UBER,uber,2025-02-01,2025-01-31,2025-02-03,2025-02-04,"25% tax on Canadian and Mexican exports to the US. 10% on China",19776000,25255100,30557758,27.71,21
UBER,uber,2025-02-03,2025-01-31,2025-02-03,2025-02-04,"Mexico and Canada reach a deal to pause US tariffs for one month",19776000,25255100,30557758,27.71,21
UBER,uber,2025-02-10,2025-02-07,2025-02-10,2025-02-11,"25% import tax on all steel and aluminium entering the US",81744300,42496400,27201900,-48.01,-35.99
UBER,uber,2025-03-04,2025-03-03,2025-03-04,2025-03-05,"Increase on tariff for Chinese imports to 20%",16974500,24219500,13111400,42.68,-45.86
UBER,uber,2025-03-05,2025-03-04,2025-03-05,2025-03-06,"Temporarily exempts carmakers from the 25% tax imposed on Canada and Mexico",24219500,13111400,16492600,-45.86,25.79
UBER,uber,2025-03-07,2025-03-06,2025-03-07,2025-03-10,"Expands the range of goods exempted from the Canada and Mexico tariffs",16492600,18593500,22037100,12.74,18.52
UBER,uber,2025-03-12,2025-03-11,2025-03-12,2025-03-13,"The 25% steel and aluminium tariffs take effect",26651500,17292300,15257800,-35.12,-11.77
UBER,uber,2025-03-26,2025-03-25,2025-03-26,2025-03-27,"Announces 25% duties on cars will apply from 2 April and on car parts at a later date but before 3 May",16054900,11828600,11854600,-26.32,0.22
UBER,uber,2025-04-02,2025-04-01,2025-04-02,2025-04-03,"Says the US will impose reciprocal tariffs of up to 50% on certain countries and 10% on imports from all other countries",16870000,14545500,23258400,-13.78,59.9
UBER,uber,2025-04-05,2025-04-04,2025-04-07,2025-04-08,"The 10% tariffs take effect",34877600,32841700,24017000,-5.84,-26.87
UBER,uber,2025-04-09,2025-04-08,2025-04-09,2025-04-10,"Tariffs on roughly 60 countries are introduced. Announces a 90 day pause during which the 10% baseline rate will be paid. 125% tariff is applied for China",24017000,30127000,22364300,25.44,-25.77
UBER,uber,2025-04-10,2025-04-09,2025-04-10,2025-04-11,"China retaliatory 84% levy on US goods takes effect. Says tariffs on China would reach 145% for some products due to a previous 20% levy for those producing the drug fentanyl",30127000,22364300,16266200,-25.77,-27.27
UBER,uber,2025-04-11,2025-04-10,2025-04-11,2025-04-14,China sets tariffs on US imports at 125% from 12 April.,22364300,16266200,12468700,-27.27,-23.35
UBSFY,ubisoft,2025-02-01,2025-01-31,2025-02-03,2025-02-04,"25% tax on Canadian and Mexican exports to the US. 10% on China",40800,120200,28250,194.61,-76.5
UBSFY,ubisoft,2025-02-03,2025-01-31,2025-02-03,2025-02-04,"Mexico and Canada reach a deal to pause US tariffs for one month",40800,120200,28250,194.61,-76.5
UBSFY,ubisoft,2025-02-10,2025-02-07,2025-02-10,2025-02-11,"25% import tax on all steel and aluminium entering the US",218300,159000,100400,-27.16,-36.86
UBSFY,ubisoft,2025-03-04,2025-03-03,2025-03-04,2025-03-05,"Increase on tariff for Chinese imports to 20%",118600,168800,366300,42.33,117
UBSFY,ubisoft,2025-03-05,2025-03-04,2025-03-05,2025-03-06,"Temporarily exempts carmakers from the 25% tax imposed on Canada and Mexico",168800,366300,481500,117,31.45
UBSFY,ubisoft,2025-03-07,2025-03-06,2025-03-07,2025-03-10,"Expands the range of goods exempted from the Canada and Mexico tariffs",481500,1293700,1971700,168.68,52.41
UBSFY,ubisoft,2025-03-12,2025-03-11,2025-03-12,2025-03-13,"The 25% steel and aluminium tariffs take effect",251600,432100,434700,71.74,0.6
UBSFY,ubisoft,2025-03-26,2025-03-25,2025-03-26,2025-03-27,"Announces 25% duties on cars will apply from 2 April and on car parts at a later date but before 3 May",1447700,1415100,3189200,-2.25,125.37
UBSFY,ubisoft,2025-04-02,2025-04-01,2025-04-02,2025-04-03,"Says the US will impose reciprocal tariffs of up to 50% on certain countries and 10% on imports from all other countries",601100,193500,380800,-67.81,96.8
UBSFY,ubisoft,2025-04-05,2025-04-04,2025-04-07,2025-04-08,"The 10% tariffs take effect",733000,596900,255900,-18.57,-57.13
UBSFY,ubisoft,2025-04-09,2025-04-08,2025-04-09,2025-04-10,"Tariffs on roughly 60 countries are introduced. Announces a 90 day pause during which the 10% baseline rate will be paid. 125% tariff is applied for China",255900,234200,483100,-8.48,106.28
UBSFY,ubisoft,2025-04-10,2025-04-09,2025-04-10,2025-04-11,"China retaliatory 84% levy on US goods takes effect. Says tariffs on China would reach 145% for some products due to a previous 20% levy for those producing the drug fentanyl",234200,483100,297500,106.28,-38.42
UBSFY,ubisoft,2025-04-11,2025-04-10,2025-04-11,2025-04-14,China sets tariffs on US imports at 125% from 12 April.,483100,297500,277700,-38.42,-6.66
UL,unilever,2025-02-01,2025-01-31,2025-02-03,2025-02-04,"25% tax on Canadian and Mexican exports to the US. 10% on China",1763100,1860600,1506142,5.53,-19.05
UL,unilever,2025-02-03,2025-01-31,2025-02-03,2025-02-04,"Mexico and Canada reach a deal to pause US tariffs for one month",1763100,1860600,1506142,5.53,-19.05
UL,unilever,2025-02-10,2025-02-07,2025-02-10,2025-02-11,"25% import tax on all steel and aluminium entering the US",1637500,2560400,2743900,56.36,7.17
UL,unilever,2025-03-04,2025-03-03,2025-03-04,2025-03-05,"Increase on tariff for Chinese imports to 20%",2247100,3161500,2126600,40.69,-32.73
UL,unilever,2025-03-05,2025-03-04,2025-03-05,2025-03-06,"Temporarily exempts carmakers from the 25% tax imposed on Canada and Mexico",3161500,2126600,1764500,-32.73,-17.03
UL,unilever,2025-03-07,2025-03-06,2025-03-07,2025-03-10,"Expands the range of goods exempted from the Canada and Mexico tariffs",1764500,2380200,3701700,34.89,55.52
UL,unilever,2025-03-12,2025-03-11,2025-03-12,2025-03-13,"The 25% steel and aluminium tariffs take effect",2967000,2750000,2152800,-7.31,-21.72
UL,unilever,2025-03-26,2025-03-25,2025-03-26,2025-03-27,"Announces 25% duties on cars will apply from 2 April and on car parts at a later date but before 3 May",2219000,2286300,3492400,3.03,52.75
UL,unilever,2025-04-02,2025-04-01,2025-04-02,2025-04-03,"Says the US will impose reciprocal tariffs of up to 50% on certain countries and 10% on imports from all other countries",1826000,2437500,6598800,33.49,170.72
UL,unilever,2025-04-05,2025-04-04,2025-04-07,2025-04-08,"The 10% tariffs take effect",5916400,7527300,5119200,27.23,-31.99
UL,unilever,2025-04-09,2025-04-08,2025-04-09,2025-04-10,"Tariffs on roughly 60 countries are introduced. Announces a 90 day pause during which the 10% baseline rate will be paid. 125% tariff is applied for China",5119200,5222200,3292600,2.01,-36.95
UL,unilever,2025-04-10,2025-04-09,2025-04-10,2025-04-11,"China retaliatory 84% levy on US goods takes effect. Says tariffs on China would reach 145% for some products due to a previous 20% levy for those producing the drug fentanyl",5222200,3292600,3906200,-36.95,18.64
UL,unilever,2025-04-11,2025-04-10,2025-04-11,2025-04-14,China sets tariffs on US imports at 125% from 12 April.,3292600,3906200,3318900,18.64,-15.04
V,visa,2025-02-01,2025-01-31,2025-02-03,2025-02-04,"25% tax on Canadian and Mexican exports to the US. 10% on China",8624100,8003800,5528585,-7.19,-30.93
V,visa,2025-02-03,2025-01-31,2025-02-03,2025-02-04,"Mexico and Canada reach a deal to pause US tariffs for one month",8624100,8003800,5528585,-7.19,-30.93
V,visa,2025-02-10,2025-02-07,2025-02-10,2025-02-11,"25% import tax on all steel and aluminium entering the US",4261200,6059400,5154200,42.2,-14.94
V,visa,2025-03-04,2025-03-03,2025-03-04,2025-03-05,"Increase on tariff for Chinese imports to 20%",9097700,8953500,8243200,-1.59,-7.93
V,visa,2025-03-05,2025-03-04,2025-03-05,2025-03-06,"Temporarily exempts carmakers from the 25% tax imposed on Canada and Mexico",8953500,8243200,8596000,-7.93,4.28
V,visa,2025-03-07,2025-03-06,2025-03-07,2025-03-10,"Expands the range of goods exempted from the Canada and Mexico tariffs",8596000,6358700,8199600,-26.03,28.95
V,visa,2025-03-12,2025-03-11,2025-03-12,2025-03-13,"The 25% steel and aluminium tariffs take effect",9775100,6293300,7914200,-35.62,25.76
V,visa,2025-03-26,2025-03-25,2025-03-26,2025-03-27,"Announces 25% duties on cars will apply from 2 April and on car parts at a later date but before 3 May",3930700,6187100,7252500,57.4,17.22
V,visa,2025-04-02,2025-04-01,2025-04-02,2025-04-03,"Says the US will impose reciprocal tariffs of up to 50% on certain countries and 10% on imports from all other countries",7468300,5669800,8788100,-24.08,55
V,visa,2025-04-05,2025-04-04,2025-04-07,2025-04-08,"The 10% tariffs take effect",13195800,12163400,9565600,-7.82,-21.36
V,visa,2025-04-09,2025-04-08,2025-04-09,2025-04-10,"Tariffs on roughly 60 countries are introduced. Announces a 90 day pause during which the 10% baseline rate will be paid. 125% tariff is applied for China",9565600,11357600,8705100,18.73,-23.35
V,visa,2025-04-10,2025-04-09,2025-04-10,2025-04-11,"China retaliatory 84% levy on US goods takes effect. Says tariffs on China would reach 145% for some products due to a previous 20% levy for those producing the drug fentanyl",11357600,8705100,6802300,-23.35,-21.86
V,visa,2025-04-11,2025-04-10,2025-04-11,2025-04-14,China sets tariffs on US imports at 125% from 12 April.,8705100,6802300,5011100,-21.86,-26.33
ZI,zoominfo,2025-02-01,2025-01-31,2025-02-03,2025-02-04,"25% tax on Canadian and Mexican exports to the US. 10% on China",6421100,3630600,5248859,-43.46,44.57
ZI,zoominfo,2025-02-03,2025-01-31,2025-02-03,2025-02-04,"Mexico and Canada reach a deal to pause US tariffs for one month",6421100,3630600,5248859,-43.46,44.57
ZI,zoominfo,2025-02-10,2025-02-07,2025-02-10,2025-02-11,"25% import tax on all steel and aluminium entering the US",4009600,3687900,3164600,-8.02,-14.19
ZI,zoominfo,2025-03-04,2025-03-03,2025-03-04,2025-03-05,"Increase on tariff for Chinese imports to 20%",8112900,6113900,6861300,-24.64,12.22
ZI,zoominfo,2025-03-05,2025-03-04,2025-03-05,2025-03-06,"Temporarily exempts carmakers from the 25% tax imposed on Canada and Mexico",6113900,6861300,6272900,12.22,-8.58
ZI,zoominfo,2025-03-07,2025-03-06,2025-03-07,2025-03-10,"Expands the range of goods exempted from the Canada and Mexico tariffs",6272900,6752300,7554300,7.64,11.88
ZI,zoominfo,2025-03-12,2025-03-11,2025-03-12,2025-03-13,"The 25% steel and aluminium tariffs take effect",6435300,5269800,6297100,-18.11,19.49
ZI,zoominfo,2025-03-26,2025-03-25,2025-03-26,2025-03-27,"Announces 25% duties on cars will apply from 2 April and on car parts at a later date but before 3 May",5603400,3500000,5376300,-37.54,53.61
ZI,zoominfo,2025-04-02,2025-04-01,2025-04-02,2025-04-03,"Says the US will impose reciprocal tariffs of up to 50% on certain countries and 10% on imports from all other countries",6283400,5264600,7106200,-16.21,34.98
ZI,zoominfo,2025-04-05,2025-04-04,2025-04-07,2025-04-08,"The 10% tariffs take effect",11320900,9635000,8195600,-14.89,-14.94
ZI,zoominfo,2025-04-09,2025-04-08,2025-04-09,2025-04-10,"Tariffs on roughly 60 countries are introduced. Announces a 90 day pause during which the 10% baseline rate will be paid. 125% tariff is applied for China",8195600,14423500,7088500,75.99,-50.85
ZI,zoominfo,2025-04-10,2025-04-09,2025-04-10,2025-04-11,"China retaliatory 84% levy on US goods takes effect. Says tariffs on China would reach 145% for some products due to a previous 20% levy for those producing the drug fentanyl",14423500,7088500,5897600,-50.85,-16.8
ZI,zoominfo,2025-04-11,2025-04-10,2025-04-11,2025-04-14,China sets tariffs on US imports at 125% from 12 April.,7088500,5897600,6045000,-16.8,2.5
ZM,zoom video communications,2025-02-01,2025-01-31,2025-02-03,2025-02-04,"25% tax on Canadian and Mexican exports to the US. 10% on China",2861500,1464400,1449790,-48.82,-1
ZM,zoom video communications,2025-02-03,2025-01-31,2025-02-03,2025-02-04,"Mexico and Canada reach a deal to pause US tariffs for one month",2861500,1464400,1449790,-48.82,-1
ZM,zoom video communications,2025-02-10,2025-02-07,2025-02-10,2025-02-11,"25% import tax on all steel and aluminium entering the US",1826100,2347300,2636500,28.54,12.32
ZM,zoom video communications,2025-03-04,2025-03-03,2025-03-04,2025-03-05,"Increase on tariff for Chinese imports to 20%",3284900,3720500,2614900,13.26,-29.72
